timestamp,state,steer,speed,front_dist,offset,event
1783072012.318,AVOID_OBSTACLE,-1.000,0.13,4.92,0.0,
1783072012.377,AVOID_OBSTACLE,-0.855,0.13,4.92,0.0,
1783072012.377,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,OBSTACLE_CLEARED
1783072012.428,KEEP_LANE,-1.000,0.22,4.98,0.0,
1783072012.480,KEEP_LANE,-0.735,0.22,4.98,0.0,
1783072012.529,KEEP_LANE,-1.000,0.22,4.93,0.0,
1783072012.581,KEEP_LANE,-0.730,0.22,4.93,0.0,
1783072012.634,KEEP_LANE,-0.711,0.22,4.93,0.0,
1783072012.682,KEEP_LANE,-0.753,0.22,4.89,0.0,
1783072012.732,KEEP_LANE,-0.101,0.22,4.89,0.0,
1783072012.782,KEEP_LANE,-0.562,0.22,5.09,0.0,
1783072012.831,KEEP_LANE,-0.537,0.22,5.09,0.0,
1783072012.882,KEEP_LANE,-0.520,0.22,5.09,0.0,
1783072012.935,KEEP_LANE,-0.571,0.22,5.08,0.0,
1783072012.982,KEEP_LANE,-0.550,0.22,5.08,0.0,
1783072013.029,KEEP_LANE,-0.542,0.22,5.04,0.0,
1783072013.079,KEEP_LANE,-0.534,0.22,5.04,0.0,
1783072013.130,KEEP_LANE,-0.594,0.22,5.04,0.0,
1783072013.182,KEEP_LANE,-0.457,0.22,4.98,0.0,
1783072013.231,KEEP_LANE,-0.499,0.22,4.98,0.0,
1783072013.282,KEEP_LANE,-0.492,0.22,4.94,0.0,
1783072013.331,KEEP_LANE,-0.405,0.22,4.94,0.0,
1783072013.380,KEEP_LANE,-0.455,0.22,4.94,0.0,
1783072013.442,AVOID_OBSTACLE,-1.000,0.22,0.33,30.0,
1783072013.477,AVOID_OBSTACLE,1.000,0.13,0.33,60.0,
1783072013.519,AVOID_OBSTACLE,1.000,0.13,0.33,90.0,
1783072013.560,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,E_STOP_LIDAR
1783072013.569,E_STOP,0.000,0.00,0.00,0.0,E_STOP
