timestamp,state,steer,speed,front_dist,offset,event
1784263328.403,AVOID_OBSTACLE,0.573,0.13,3.10,42.0,
1784263328.461,AVOID_OBSTACLE,0.465,0.13,3.10,38.0,
1784263328.517,AVOID_OBSTACLE,0.405,0.13,3.10,34.0,
1784263328.573,AVOID_OBSTACLE,0.272,0.13,3.09,30.0,
1784263328.634,AVOID_OBSTACLE,0.283,0.13,3.09,26.0,
1784263328.695,AVOID_OBSTACLE,0.158,0.13,3.07,22.0,
1784263328.751,AVOID_OBSTACLE,0.131,0.13,3.07,18.0,
1784263328.805,AVOID_OBSTACLE,-0.007,0.13,3.06,14.0,
1784263328.862,AVOID_OBSTACLE,-0.000,0.13,3.06,10.0,
1784263328.920,AVOID_OBSTACLE,-0.057,0.13,3.06,6.0,
1784263328.976,AVOID_OBSTACLE,-0.191,0.13,3.06,2.0,
1784263329.031,AVOID_OBSTACLE,-0.137,0.13,3.06,0.0,
1784263329.091,AVOID_OBSTACLE,-0.034,0.13,3.04,0.0,
1784263329.091,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,OBSTACLE_CLEARED
1784263329.158,KEEP_LANE,1.000,0.22,3.04,0.0,
1784263329.226,KEEP_LANE,-1.000,0.22,3.03,0.0,
1784263329.291,KEEP_LANE,-1.000,0.22,3.03,0.0,
1784263329.355,KEEP_LANE,-1.000,0.22,3.02,0.0,
1784263329.423,KEEP_LANE,-1.000,0.22,3.01,0.0,
1784263329.489,KEEP_LANE,1.000,0.22,3.01,0.0,
1784263329.554,KEEP_LANE,1.000,0.22,3.01,0.0,
1784263329.618,KEEP_LANE,1.000,0.22,2.98,0.0,
1784263329.691,KEEP_LANE,1.000,0.22,2.96,0.0,
1784263329.754,KEEP_LANE,1.000,0.22,2.96,0.0,
1784263329.823,KEEP_LANE,1.000,0.22,2.95,0.0,
1784263329.890,KEEP_LANE,1.000,0.22,2.95,0.0,
1784263329.954,KEEP_LANE,1.000,0.22,2.92,0.0,
1784263330.022,KEEP_LANE,1.000,0.22,2.92,0.0,
1784263330.092,KEEP_LANE,1.000,0.22,2.89,0.0,
1784263330.158,KEEP_LANE,1.000,0.22,2.89,0.0,
1784263330.229,KEEP_LANE,1.000,0.22,2.86,0.0,
1784263330.294,KEEP_LANE,1.000,0.22,2.86,0.0,
1784263330.361,KEEP_LANE,1.000,0.22,2.85,0.0,
1784263330.431,KEEP_LANE,1.000,0.22,2.85,0.0,
1784263330.498,KEEP_LANE,1.000,0.22,2.83,0.0,
1784263330.564,KEEP_LANE,1.000,0.22,2.83,0.0,
1784263330.632,KEEP_LANE,-1.000,0.22,2.81,0.0,
1784263330.699,KEEP_LANE,1.000,0.22,2.81,0.0,
1784263330.765,KEEP_LANE,0.988,0.22,2.78,0.0,
1784263330.833,KEEP_LANE,1.000,0.22,2.78,0.0,
1784263330.878,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1784263332.531,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1784263332.603,KEEP_LANE,-1.000,0.22,3.14,0.0,
1784263332.674,KEEP_LANE,0.917,0.22,3.09,0.0,
1784263332.739,KEEP_LANE,-0.987,0.22,3.09,0.0,
1784263332.809,KEEP_LANE,-1.000,0.22,3.09,0.0,
1784263332.880,KEEP_LANE,-1.000,0.22,3.09,0.0,
1784263332.949,KEEP_LANE,-1.000,0.22,3.02,0.0,
1784263333.019,KEEP_LANE,-1.000,0.22,3.02,0.0,
1784263333.087,KEEP_LANE,-1.000,0.22,2.77,0.0,
1784263333.153,KEEP_LANE,-0.880,0.22,2.77,0.0,
1784263333.219,KEEP_LANE,-1.000,0.22,2.54,0.0,
1784263333.285,KEEP_LANE,-0.976,0.22,2.54,0.0,
1784263333.349,KEEP_LANE,-0.880,0.22,2.49,0.0,
1784263333.413,KEEP_LANE,-0.894,0.22,2.49,0.0,
1784263333.478,KEEP_LANE,-0.930,0.22,2.46,0.0,
1784263333.539,KEEP_LANE,-0.718,0.22,2.46,0.0,
1784263333.599,KEEP_LANE,-0.786,0.22,2.44,0.0,
1784263333.661,KEEP_LANE,-0.821,0.22,2.44,0.0,
1784263333.728,KEEP_LANE,-0.810,0.22,2.42,0.0,
1784263333.790,KEEP_LANE,-0.729,0.22,2.42,0.0,
1784263333.852,KEEP_LANE,-0.762,0.22,2.41,0.0,
1784263333.924,KEEP_LANE,-0.696,0.22,2.41,0.0,
1784263333.990,KEEP_LANE,-0.599,0.22,2.40,0.0,
1784263334.055,KEEP_LANE,-0.612,0.22,2.40,0.0,
1784263334.122,KEEP_LANE,-0.524,0.22,2.38,0.0,
1784263334.189,KEEP_LANE,-0.482,0.22,2.38,0.0,
1784263334.255,KEEP_LANE,-0.253,0.22,2.38,0.0,
1784263334.326,KEEP_LANE,-0.125,0.22,2.38,0.0,
1784263334.392,KEEP_LANE,1.000,0.22,2.36,0.0,
1784263334.435,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1784263335.577,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1784263335.651,KEEP_LANE,-1.000,0.22,2.20,0.0,
1784263335.717,KEEP_LANE,-1.000,0.22,2.20,0.0,
1784263335.792,KEEP_LANE,-1.000,0.22,2.20,0.0,
1784263335.857,KEEP_LANE,-0.943,0.22,2.20,0.0,
1784263335.926,KEEP_LANE,-0.990,0.22,2.18,0.0,
1784263335.992,KEEP_LANE,-0.751,0.22,2.18,0.0,
1784263336.058,KEEP_LANE,-0.809,0.22,2.16,0.0,
1784263336.128,KEEP_LANE,-0.785,0.22,2.16,0.0,
1784263336.193,KEEP_LANE,-0.686,0.22,2.14,0.0,
1784263336.257,KEEP_LANE,-0.763,0.22,2.14,0.0,
1784263336.329,KEEP_LANE,-0.753,0.22,2.12,0.0,
1784263336.394,KEEP_LANE,-0.363,0.22,2.12,0.0,
1784263336.456,KEEP_LANE,-0.564,0.22,2.10,0.0,
1784263336.524,KEEP_LANE,-0.601,0.22,2.08,0.0,
1784263336.589,KEEP_LANE,-0.522,0.22,2.08,0.0,
1784263336.655,KEEP_LANE,-0.555,0.22,2.08,0.0,
1784263336.720,KEEP_LANE,-0.539,0.22,2.07,0.0,
1784263336.791,KEEP_LANE,-0.415,0.22,2.05,0.0,
1784263336.855,KEEP_LANE,-0.540,0.22,2.05,0.0,
1784263336.926,KEEP_LANE,-0.483,0.22,2.03,0.0,
1784263336.990,KEEP_LANE,-0.463,0.22,2.03,0.0,
1784263337.054,KEEP_LANE,-0.448,0.22,2.00,0.0,
1784263337.119,KEEP_LANE,-0.434,0.22,2.00,0.0,
1784263337.198,KEEP_LANE,-0.533,0.22,1.99,0.0,
1784263337.266,KEEP_LANE,-0.495,0.22,1.99,0.0,
1784263337.335,KEEP_LANE,-0.378,0.22,1.97,0.0,
1784263337.402,KEEP_LANE,-0.405,0.22,1.97,0.0,
1784263337.472,KEEP_LANE,-0.569,0.22,1.94,0.0,
1784263337.542,KEEP_LANE,-0.648,0.22,1.94,0.0,
1784263337.586,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1784263340.626,E_STOP,0.000,0.00,0.00,0.0,E_STOP
